oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
778116100012244,57947077,2458333.968842149,58333.470775500000,19.7492752,0.0879795328,0,zg,55.197678600000000,57.955832700000000,0.560999990,-0.07100000,20180803470671,778,16,1,20.4599991,26.0453339,0.0333162397,-0.026145192,1.083452298E-05,3.0000000000e+01,1.38600004,1
778116100012244,58047069,2458334.968831201,58334.470694400000,19.5217991,0.0763164982,0,zg,55.197616200000000,57.955821200000000,0.405000001,-0.02000000,20180804470660,778,16,1,20.7999992,26.1154003,0.0285858456,-0.046742961,8.063697351E-06,3.0000000000e+01,1.37300003,1
778116100012244,58148980,2458335.988012114,58335.489803200000,19.6650753,0.0834687650,0,zg,55.197445000000000,57.955789900000000,1.276999950,-0.24400000,20180805489757,778,16,1,20.5599995,26.1195049,0.0297567938,-0.038233943,8.718555364E-06,3.0000000000e+01,1.28199995,1
778116100012244,58249167,2458336.989958553,58336.491678200000,19.5840797,0.0793449506,0,zg,55.197611500000000,57.955831000000000,0.488999993,-0.00100000,20180806491667,778,16,1,20.8899994,26.1674919,0.0269512814,-0.045123097,7.166888736E-06,3.0000000000e+01,1.26499999,1
778116100012244,58342358,2458337.921935267,58337.423588000000,19.5849285,0.0793870836,0,zg,55.197552300000000,57.955828800000000,0.314000010,0.01800000,20180807423588,778,16,1,20.9300003,26.0583019,0.0270909052,-0.035117146,7.201276276E-06,3.0000000000e+01,1.60500002,1
778116100012244,58445144,2458338.949868452,58338.451446800000,19.5459595,0.0774766952,0,zg,55.197585600000000,57.955851900000000,0.661000013,0.00500000,20180808451447,778,16,1,20.9599991,26.0767879,0.0272223167,-0.032625977,7.186119547E-06,3.0000000000e+01,1.41499996,1
778116100012244,58649618,2458340.994751778,58340.496180600000,19.5716019,0.0787283480,0,zg,55.197629500000000,57.955933900000000,0.885999978,-0.00500000,20180810496181,778,16,1,20.4699993,25.8165131,0.0337077081,-0.016193118,1.090899968E-05,3.0000000000e+01,1.21500003,1
778116100012244,58845010,2458342.948820026,58342.450104200000,19.6215687,0.0812274888,0,zg,55.197595000000000,57.955836300000000,0.950999975,-0.10000000,20180812450012,778,16,1,21.0200005,25.9359837,0.0270193610,-0.026668126,7.111167179E-06,3.0000000000e+01,1.36699998,1
778116100012244,58944993,2458343.948721071,58343.449930600000,19.6066303,0.0804719701,0,zg,55.197685400000000,57.955893600000000,0.652999997,-0.07100000,20180813449931,778,16,1,21.1100006,26.0632381,0.0269268323,-0.030744255,7.121931503E-06,3.0000000000e+01,1.35500002,1
778116100012244,59049446,2458344.993336504,58344.494467600000,19.5833988,0.0793111846,0,zg,55.197571200000000,57.955851200000000,0.546999991,0.06500000,20180814494375,778,16,1,21.4200001,26.1138477,0.0256667230,-0.053762022,6.468954780E-06,3.0000000000e+01,1.19000006,1
778116100012244,59144532,2458345.944264707,58345.445324100000,19.6551113,0.0829501078,0,zg,55.197596300000000,57.955848900000000,1.026000023,0.14500000,20180815445312,778,16,1,21.0699997,26.0384312,0.0322575793,-0.038501386,1.056848396E-05,3.0000000000e+01,1.35099995,1
778116100012244,59249372,2458346.992746974,58346.493726900000,19.5056515,0.0755513757,0,zg,55.197584600000000,57.955855600000000,1.187000036,-0.17800000,20180816493669,778,16,1,21.1499996,25.9953117,0.0262349006,-0.037538908,6.716561529E-06,3.0000000000e+01,1.17700005,1
778116100012244,59347047,2458347.969568904,58347.470474500000,19.5476265,0.0775574595,0,zg,55.197536900000000,57.955825100000000,1.029999971,0.00300000,20180817470336,778,16,1,21.6900005,26.1076393,0.0217643883,-0.053311415,4.641996384E-06,3.0000000000e+01,1.23500001,1
778116100012244,59447064,2458348.969818917,58348.470648100000,19.5822067,0.0792520866,0,zg,55.197602000000000,57.955857600000000,0.691999972,0.06000000,20180818470590,778,16,1,21.6000004,26.1149559,0.0243855994,-0.050724566,6.196426966E-06,3.0000000000e+01,1.22500002,1
778116100012244,59542983,2458349.929082347,58349.429838000000,19.6842537,0.0844761059,0,zg,55.197615800000000,57.955833100000000,0.781000018,0.00200000,20180819429803,778,16,1,21.4799995,26.0917130,0.0259165112,-0.045138326,7.018674751E-06,3.0000000000e+01,1.37199998,1
778116100012244,59647829,2458350.977623636,58350.478298600000,19.5687046,0.0785858482,0,zg,55.197567300000000,57.955841000000000,1.103999972,0.03900000,20180820478287,778,16,1,21.5000000,26.0815201,0.0279108360,-0.041783277,8.023571354E-06,3.0000000000e+01,1.18799996,1
778116100012244,59746837,2458351.967781043,58351.468379600000,19.5661755,0.0784617364,0,zg,55.197592400000000,57.955834500000000,1.437000036,0.04000000,20180821468333,778,16,1,21.7500000,26.1339989,0.0245881677,-0.054858506,5.873796454E-06,3.0000000000e+01,1.20799994,1
778116100012244,59844525,2458352.944731636,58352.445254600000,19.6403046,0.0821852386,0,zg,55.197535700000000,57.955823600000000,1.001999974,0.07500000,20180822445174,778,16,1,21.7500000,26.1160355,0.0221690908,-0.051760420,5.116446118E-06,3.0000000000e+01,1.27300000,1
778116100012244,60644653,2458360.946640839,58360.446539400000,19.3873119,0.0701913163,0,zg,55.197590800000000,57.955879200000000,0.314999998,-0.10400000,20180830446528,778,16,1,20.1599998,26.2128754,0.0359046645,-0.048650578,1.308945320E-05,3.0000000000e+01,1.20599997,1
778116100012244,60747457,2458361.974753808,58361.474571800000,19.6713848,0.0837988779,0,zg,55.197779900000000,57.955924300000000,0.764999986,0.47400001,20180831474433,778,16,1,20.1700001,26.2240753,0.0382336564,-0.037550844,1.506458284E-05,3.0000000000e+01,1.13800001,1
778116100012244,60941149,2458363.911826895,58363.411493100000,19.5222473,0.0763378516,0,zg,55.197559100000000,57.955823500000000,0.640999973,0.05800000,20180902411447,778,16,1,20.5599995,26.1286812,0.0315643474,-0.042118270,1.023861023E-05,3.0000000000e+01,1.29200006,1
778116100012244,61042442,2458364.924834438,58364.424421300000,19.5610390,0.0782102197,0,zg,55.197518500000000,57.955819500000000,0.878000021,0.01600000,20180903424329,778,16,1,20.7999992,26.1405697,0.0266682934,-0.057573192,7.339700005E-06,3.0000000000e+01,1.23899996,1
778116100012244,61144935,2458365.949845256,58365.449351900000,19.5759506,0.0789426938,0,zg,55.197532600000000,57.955849100000000,0.337000012,-0.03600000,20180904449317,778,16,1,21.1599998,26.1866112,0.0236918647,-0.052854005,5.768133178E-06,3.0000000000e+01,1.16600001,1
778116100012244,61247562,2458366.976198589,58366.475625000000,19.6007385,0.0801759139,0,zg,55.197547300000000,57.955825200000000,0.296000004,0.05800000,20180905475556,778,16,1,21.3700008,26.2014179,0.0229371618,-0.052327409,5.419125955E-06,3.0000000000e+01,1.11500001,1
778116100012244,61342480,2458367.925450869,58367.424803200000,19.5257816,0.0765064806,0,zg,55.197584200000000,57.955841100000000,0.910000026,0.00500000,20180906424803,778,16,1,21.4699993,26.1761913,0.0227039363,-0.048468970,5.394273558E-06,3.0000000000e+01,1.21399999,1
778116100012244,61448990,2458368.990638089,58368.489907400000,19.5218182,0.0763173997,0,zg,55.197575700000000,57.955899500000000,0.671999991,-0.01000000,20180907489907,778,16,1,21.0599995,26.2186127,0.0326781273,-0.033491481,1.110419635E-05,3.0000000000e+01,1.09300005,1
778116100012244,61547059,2458369.971397259,58369.470590300000,19.4853210,0.0745996162,0,zg,55.197560600000000,57.955817800000000,1.702999949,-0.05500000,20180908470521,778,16,1,21.4699993,26.1840477,0.0238050856,-0.051235937,5.822349067E-06,3.0000000000e+01,1.11099994,1
778116100012244,61646649,2458370.967377329,58370.466493100000,19.5442295,0.0773930177,0,zg,55.197593500000000,57.955847700000000,1.138000011,-0.02700000,20180909466458,778,16,1,20.9799995,26.2002010,0.0288167465,-0.034607369,8.496585906E-06,3.0000000000e+01,1.11300004,1
778116100012244,61749126,2458371.992225129,58371.491261600000,19.6896267,0.0847604275,0,zg,55.197607500000000,57.955919700000000,1.567000031,0.04900000,20180910491262,778,16,1,20.9099998,26.2214413,0.0300727971,-0.037948128,9.387767022E-06,3.0000000000e+01,1.08500004,1
778116100012244,61846810,2458372.969140796,58372.468101900000,19.6254539,0.0814251602,0,zg,55.197596700000000,57.955806200000000,0.634999990,0.03700000,20180911468056,778,16,1,21.2900009,26.2105808,0.0227057114,-0.041400950,5.247327408E-06,3.0000000000e+01,1.10399997,1
778116100012244,61942694,2458373.928057027,58373.426944400000,19.5767365,0.0789814666,0,zg,55.197531800000000,57.955880000000000,0.816999972,0.10200000,20180912426933,778,16,1,21.1000004,26.1965008,0.0244457722,-0.046957929,6.134208434E-06,3.0000000000e+01,1.16799998,1
778116100012244,62045663,2458374.957823437,58374.456631900000,19.6000710,0.0801424384,0,zg,55.197630300000000,57.955799200000000,0.995000005,-0.01300000,20180913456620,778,16,1,21.3899994,26.2162495,0.0225837734,-0.054541253,5.238806807E-06,3.0000000000e+01,1.11099994,1
778116100012244,62144961,2458375.950885426,58375.449618100000,19.6043587,0.0803576782,0,zg,55.197574800000000,57.955826300000000,1.103999972,-0.06400000,20180914449606,778,16,1,21.5200005,26.2161198,0.0207087211,-0.059613444,4.437743883E-06,3.0000000000e+01,1.11699998,1
